 id_departamento;id_localidad;numero;cue;anexo;funcion;region;domicilio;cp;ambito;web;email_inst;nombre;tel
14;81;493;2600805;0;Activo;6;Entre Ríos y Arminda Lobos , Valle C ;(U9000);Urbano;No posee;sin informacion;"""JUGANDO CON EL VIENTO"" N° 493";4551305
13;79;494;2600806;0;Activo;5;Alberdi 75;(U9020);Urbano;No posee;eni494sarmiento@outlook.com;ESCUELA DE NIVEL INICIAL N° 494;156246569
1;17;495;2600809;0;Activo;2;Pasaje América;(U9120);Urbano;No posee;sin informacion;ESCUELA DE NIVEL INICIAL N° 495;4457245
14;81;496;2600810;0;Activo;6;Islas Orcadas y Artigas , Jose Fuchs ;(U9000);Urbano;ENI 496 Jose Fuch Com.Riv;e.496.chubut@gmail.com;ESCUELA DE NIVEL INICIAL N° 496;4464151
14;81;497;2600811;0;Activo;6;Kennedy 1800, Ceferino Namuncura ;(U9000);Urbano;No posee;eni497comodoro@gmail.com;ESCUELA DE NIVEL INICIAL N° 497;4441139
1;17;498;2600814;0;Activo;2;Rosales 61;(U9120);Urbano;No posee;sin informacion;"ESCUELA DE NIVEL INICIAL ""SUEÑOS DE LUNA""";4455196
14;81;499;2600815;0;Activo;6;Tres Sargentos 325;(U9000);Urbano;No posee;eni499.chubut@gmail.com;ESCUELA DE NIVEL INICIAL N° 499;4482172 - 4484052
14;81;501;2600052;0;Activo;6;Avda. Hipólito Irigoyen , Centro ;(U9000);Urbano;No posee;esc501cr@gmail.com;"ESCUELA ESPECIAL Nº 501 ""REMEDIOS DE ESCALADA DE SAN MARTÍN""";4464387
3;27;502;2600184;0;Activo;3;Avda. Alvear 2340, Malvinas Argentinas ;(U9200);Urbano;No posee;escuela502@live.com;ESCUELA ESPECIAL Nº 502;451412
11;66;503;2600378;0;Activo;4;Mariano Moreno 2116, 12 de Octubre ;(U9100);Urbano;No posee;sin informacion;"ESCUELA ESPECIAL Nº 503 ""PROVINCIA DE TUCUMÁN""";4443287
11;63;504;2600255;0;Activo;4;Avda. Teniente Coronel Julián Murga;(U9103);Urbano;No posee;escuela504rw@outlook.com;ESCUELA ESPECIAL Nº 504;4482177
11;66;506;2600104;0;Activo;4;José Hernández 160, Padre Juan Muzio ;(U9100);Urbano;No posee;escuela506tw@gmail.com;ESCUELA ESPECIAL DE FORMACIÓN Y CAPACITACIÓN LABORAL Nº 506;4443661
13;79;508;2600216;0;Activo;5;Rivadavia , Centro ;(U9020);Urbano;No posee;escuela508@live.com;ESCUELA ESPECIAL Nº 508;4893717
11;63;509;2600514;0;Activo;4;Ernesto Laporte;(U9103);Urbano;No posee;escuela509@hotmail.com;ESCUELA ESPECIAL DE FORMACIÓN LABORAL INTEGRAL Nº 509;4482002
3;27;510;2600152;0;Activo;3;Libertad 836, Malvinas Argentinas ;(U9200);Urbano;No posee;escuelanro510@hotmail.com;ESCUELA ESPECIAL DE FORMACIÓN LABORAL INTEGRAL Nº 510;451105
11;66;511;2600390;0;Activo;4;ALEM 360, ALBERDI ;(U9100);Urbano;No posee;escuela511trelew@yahoo.com.ar;MAESTRO JOSE LORENZO GONZALEZ;4424705
11;66;512;2600159;0;Activo;4;Italia 462, Alberdi ;(U9100);Urbano;No posee;escuelan512@yahoo.com.ar;ESCUELA ESPECIAL PARA SORDOS E HIPOACUSICOS Nº 512;4423456/4428439
5;52;513;2600290;0;Activo;4;Belgrano 24;(U9105);Urbano;No posee;escuelagaiman513@yahoo.com.ar;ESCUELA ESPECIAL Nº 513;4491142
14;81;514;2600054;0;Activo;6;Avda. Figueroa Alcorta 51, 13 de Diciembre ;(U9000);Urbano;No posee;escuela514@hotmail.com;"ESCUELA ESPECIAL PARA ALUMNOS CON COMPROMISOS PSICOMOTORES Nº 514 ""ALICIA DEFOREL""";4445620
14;81;515;2600335;0;Activo;6;San Martín 712, Centro ;(U9000);Urbano;No posee;escue515cr@hotmail.com;ESCUELA ESPECIAL PARA CIEGOS Y DISMINUIDOS VISUALES Nº 515;4463004
1;17;516;2600198;0;Activo;2;José Podestá 168, Don Bosco ;(U9120);Urbano;No posee;escuela516@hotmail.com;ESCUELA ESPECIAL DE SORDOS E HIPOACÚSICOS Nº 516;4453467/4457934
14;81;517;2600237;0;Activo;6;Juana Azurduy 1369, Isidro Quiroga ;(U9000);Urbano;No posee;esc517@gmail.com;ESCUELA ESPECIAL PARA SORDOS E HIPOACÚSICOS Nº 517;4482339
3;27;518;2600170;0;Activo;3;Sarmiento;(U9200);Urbano;No posee;escuela518@gmail.com;ESCUELA ESPECIAL DE SORDOS E HIPOACÚSICOS Nº 518;453470
14;81;519;2600018;0;Activo;6;Juan Ramón Balcarce 7980, General Mosconi- Km. 3 ;(U9005);Urbano;No posee;escuela519@outlook.com.ar;"ESCUELA ESPECIAL Nº 519 ""GRAL. ENRIQUE MOSCONI""";4558360
1;17;520;2600195;0;Activo;2;Roberto Gómez 75, Don Bosco ;(U9120);Urbano;No posee;escuela_520@hotmail.com.ar;"ESCUELA ESPECIAL Nº 520 ""ANTARTIDA ARGENTINA""";4451068
14;81;521;2600238;0;Activo;6;Pasaje Hernandarias 159, La Loma ;(U9000);Urbano;No posee;escuela521@gmail.com;"ESCUELA ESPECIAL DE FORMACIÓN INTEGRAL Nº 521 ""CDRO. MARTÍN RIVADAVIA""";4460497
15;12;522;2600022;0;Activo;1;Callejón de la Cruz;(U8431);Rural Disperso;No posee;escuelaespecial522@gmail.com;ESCUELA ESPECIAL PARA SORDOS E HIPOACÚSICOS Nº 522;4471924-4473107
3;27;523;2600451;0;Activo;3;Ruta Nacional Nº 259- Km.3,5;(U9200);Urbano;No posee;escuela523@hotmail.com.ar;ESCUELA ESPECIAL PARA IRREGULARES MOTORES Nº 523;15460173
1;17;524;2600472;0;Activo;2;Espora 50;(U9120);Urbano;No posee;escuela524@hotmail.com;ESCUELA ESPECIAL PARA CIEGOS Y DISMINUIDOS VISUALES;4453508
11;63;525;2600501;0;Activo;4;Goycochea 30;(U9103);Urbano;No posee;escuela525@hotmail.com;ESCUELA ESPECIAL SENSORIAL Nº 525;4483761
1;17;526;2600515;0;Activo;2;Thomas Espora Norte 333, Don Bosco ;(U9120);Urbano;No posee;escuela_526@hotmail.com;"ESCUELA ESPECIAL PARA IRREGULARES MOTORES Nº 526 ""MADRE TERESA DE CALCUTA""";4456456
3;27;527;2600555;0;Activo;3;Roggero 2273, Malvinas Argentinas ;(U9200);Urbano;No posee;escuela527@hotmail.com.ar;ESCUELA ESPECIAL PARA CIEGOS Y DISMINUIDOS VISUALES Nº 527;455615
1;17;528;2600569;0;Activo;2;Roberto Gomez 7;(U9120);Urbano;No posee;escuela528@speedy.com.ar;ESCUELA ESPECIAL DE FORMACIÓN Y CAPACITACIÓN LABORAL Nº 528;4455291
11;66;529;2600579;0;Activo;4;Estados Árabes 370, Constitución ;(U9100);Urbano;No posee;escuelaespecialpeumapoun@gmail.com;"ESCUELA ESPECIAL Nº 529 ""PEUMA POUN""";4435962
15;8;530;2600585;0;Activo;1;Avda. San Martín;(U9210);Urbano;No posee;esc530elmaiten@gmail.com;"ESCUELA ESPECIAL Nº 530 ""AYUTUN-HUE""";495475
3;41;531;2600606;0;Activo;3;Ap Iwan 1697, Alborada ;(U9203);Urbano;No posee;sin informacion;ESCUELA ESPECIAL DE FORMACIÓN Y CAPACITACIÓN LABORAL Nº 531;480922
15;8;532;2600855;0;Activo;1;AVENIDA SAN MARTIN;(U9210);;No posee;sin informacion;ESCUELA DE FORMACIÓN INTEGRAL Nº 532;xxxxxx
3;27;551;2600551;0;Activo;3;Vuelta de Obligado , Bella Vista ;(U9200);Urbano;No posee;csac_551@hotmail.com;CTRO. DE SERV. ALTER. Y COMPL. Nº 551;451163
11;63;552;2600556;0;Activo;4;Ernesto Laporte 38;(U9103);Urbano;No posee;escuela552@hotmail.com.ar;CTRO. DE SERV. ALTER. Y COMPL. Nº 552;4485505
11;66;553;2600557;0;Activo;4;ITALIA 462, ALBERDI ;(U9100);Urbano;No posee;centro553tw@gmail.com;CTRO. DE SERV. ALTER. Y COMPL. Nº 553;4429435
14;81;554;2600558;0;Activo;6;25 de Mayo 381, Centro ;(U9000);Urbano;No posee;sin informacion;CTRO. DE SERV. ALTER. Y COMPL. Nº 554;4444703
5;52;555;2600552;0;Activo;4;Rivadavia 24;(U9105);Urbano;No posee;centro555@gmail.com;Centro de Servicios Alternativos y Complementarios Nº 555;4491754
1;17;556;2600553;0;Activo;2;Albarracín 2;(U9120);Urbano;No posee;centro556@hotmail.com;CTRO. DE SERV. ALTER. Y COMPL. Nº 556;4456803
3;41;557;2600554;0;Activo;3;Molino Viejo 362, Centro ;(U9203);Rural Aglomerado;No posee;sin informacion;CTRO. DE SERV. ALTER. Y COMPL. Nº 557;480081
13;79;558;2600604;0;Activo;5;Ormachea 86, Centro ;(U9020);Urbano;No posee;centro558@hotmail.com;CTRO. DE SERV. ALTER. Y COMPL. Nº 558;4892171
4;29;559;2600603;0;Activo;3;28 de Febrero;(U9223);Urbano;No posee;csac-559@hotmail.com;CTRO. DE SERV. ALTER. Y COMPL. Nº 559;491175
3;27;560;2600602;0;Activo;3;Owen Jones 1255, Buenos Aires ;(U9200);Urbano;No posee;centro560@hotmail.com;CTRO. DE SERV. ALTER. Y COMPL. Nº 560;457062
11;66;561;2600677;0;Activo;4;Hipólito Yrigoyen , Padre Juan Muzzio ;(U9100);Urbano;No posee;escuela561trelew@outlook.com.ar;CTRO. DE SERV. ALTER. Y COMPL. Nº 561;4438900
15;2;562;2600746;0;Activo;1;;;Rural;No posee;csac526cholila@gmail.com;CTRO. DE SERV. ALTER. Y COMPL. Nº 562;498174
15;13;563;2600748;0;Activo;1;;;Rural;No posee;sin informacion;CTRO. DE SERV. ALTER. Y COMPL. 563;
15;4;564;2600749;0;Activo;1;;;Urbano;No posee;sin informacion;CTRO. DE SERV. ALTER. Y COMPL. 564;
5;48;565;2600750;0;Activo;4;SOBERANIA ARGENTINA 6, ALBORADA ;(U9107);Urbano;No posee;csayc.565@yahoo.com;CTRO. DE SERV. ALTER. Y COMPL. 565;4492241/4492009
12;78;566;2600770;0;Activo;5;;;Rural;No posee;csayc566@gmail.com;CENTRO DE SERVICIOS ALTERNATIVO Y COMPLEMENTARIO;3420369
11;63;567;2600777;0;Activo;4;Laporte 38;(U9103);Urbano;No posee;centro567rw@outlook.com;CENTRO DE SERVICIOS ALTERNATIVO Y COMPLEMENTARIO N° 567 Atención Nivel Secundario;4482803
3;24;568;2600801;0;Activo;3;;;Rural;No posee;sin informacion;CTRO. DE SERV. ALTER. Y COMPL.N°568;494028
1;17;569;2600831;0;Activo;2;Calle Thomas Espora 333, Pujol Norte ;(U9120);Urbano;No posee;csecundario569@gmail.com;CTRO. DE SERV. ALTER. Y COMPL.N°569;456456
3;41;601;2600078;0;Activo;3;Ap. Iwan 83;(U9203);Urbano;No posee;epja601@gmail.com;AGUSTÍN IGNACIO DE JESÚS PONCE;480895
3;27;602;2600112;0;Activo;3;Avda. Alvear 108;(U9200);Urbano;No posee;edja602@hotmail.com;MAESTRO ALFREDO ÁNGEL PILATTI;451234
11;63;603;2600266;0;Activo;4;Avda. 25 de Mayo 55;(U9103);Urbano;No posee;escuela603rw@gmail.com;MAESTRA ADELAIDA MERCEDES BECERRA;4484830
15;8;604;2600166;0;Activo;1;Pasaje Santa Cruz , Centro ;(U9210);Urbano;No posee;escuela604elmaiten@gmail.com;ESCUELA PARA JÓVENES Y ADULTOS Nº 604;495137
1;17;607;2600312;0;Activo;2;Sarmiento 268, Centro ;(U9120);Urbano;No posee;epja607@gmail.com;ESCUELA PARA JÓVENES Y ADULTOS Nº 607;4457578
11;66;608;2600168;0;Activo;4;Edison 385, Democracia Argentina ;(U9100);Urbano;No posee;escuelaadultos608@gmail.com;MAESTRO DANIEL ARCE;4423791
5;48;609;2600264;0;Activo;4;Rivadavia 25;(U9107);Urbano;No posee;escueladeadultos609@gmail.com;ESCUELA PARA JÓVENES Y ADULTOS Nº 609;4492017
14;81;610;2600334;0;Activo;6;Rivadavia 751, Centro ;(U9000);Urbano;No posee;escadultos610@gmail.com;ESCUELA PARA JÓVENES Y ADULTOS Nº 610;4440177
14;81;611;2600208;0;Activo;6;Ruta Provincial Nº 1 , Don Bosco- Km. 8 ;(U9003);Urbano;No posee;escuelaja611@yahoo.com.ar;ESCUELA PARA JÓVENES Y ADULTOS Nº 611;4535381
13;79;612;2600220;0;Activo;5;Quiroga 115;(U9020);Urbano;No posee;patrymtorres@yahoo.com.ar;ESCUELA PARA JÓVENES Y ADULTOS Nº 612;4895036
14;81;613;2600002;0;Activo;6;MARTÍN FIERRO 1800, CEFERINO ;(U9000);Urbano;No posee;escadultos613@yahoo.com.ar;ESCUELA PARA JÓVENES Y ADULTOS Nº 613;4469449
14;81;614;2600284;0;Activo;6;Dorrego 1620, La Loma ;(U9000);Urbano;No posee;epja614@hotmail.com;ESCUELA PARA JÓVENES Y ADULTOS Nº 614;4473200
11;66;615;2600081;0;Activo;4;Lewis Jones 412, Alberdi ;(U9100);Urbano;No posee;escuela615@yahoo.com.ar;DONALD BORSELLA;4427559
1;17;617;2600204;0;Activo;2;Avda. Fuerte San José 115, Inmigrantes ;(U9120);Urbano;No posee;escuela617pm@gmail.com;ESCUELA PARA JÓVENES Y ADULTOS Nº 617;4457607
11;66;618;2600437;0;Activo;4;Estados Árabes , Constitución ;(U9100);Urbano;No posee;escuela618@yahoo.com.ar;JUANA EVANGELISTA ADARO DE ZÁRATE;4427377
12;78;624;2600223;0;Activo;5;25 de Mayo;(U9030);Urbano;No posee;enzoludea@yahoo.com.ar;ESCUELA PARA JÓVENES Y ADULTOS Nº 624;420513
11;63;650;2600516;0;Activo;4;Pasaje Burmeister , Vialidad Provincial ;(U9103);Urbano;No posee;cfp650@gmail.com;C.F.P. Nº 650;4483999
1;17;651;2600457;1;Activo;2;COMODORO MARTÍN RIVADAVIA 750, ROCA ;(U9120);Urbano;No posee;cfp651@hotmail.com;ANEXO Nº1 GASTRONOMIA Y HOTELERIA;457396
1;17;651;2600457;0;Activo;2;Rosales 695, Gobernador Galina ;(U9120);Urbano;www.cfp651.edu.ar;cfp651@hotmail.com;C.F.P. Nº 651;4455204
14;81;652;2600458;0;Activo;6;San José de Jachal , Pueyrredón ;(U9000);Urbano;No posee;cfp652@hotmail.com/cfpsarmiento@yahoo.com.ar;C.F.P. Nº 652;4550726
14;81;652;2600458;1;Activo;6;Antártida Argentina 68, General Mosconi ;(U9000);Urbano;No posee;cfp652@hotmail.com/cfpsarmiento@yahoo.com.ar;C.F.P. Nº 652;4550726
11;66;653;2600459;0;Activo;4;Rivadavia Norte 192, Presidente Perón ;(U9100);Urbano;No posee;cfp653@hotmail.com;C.F.P. Nº 653;4427665
5;52;654;2600460;0;Activo;4;Julio Argentino Roca 284, La Loma ;(U9105);Urbano;No posee;sin informacion;C.F.P. Nº 654;4491622
5;48;654;2600460;1;Activo;4;AVENIDA 28 DE JULIO 34;(U9107);Urbano;No posee;sin informacion;C.F.P. Nº 654 ANEXO DOLAVON;492128
3;27;655;2600461;0;Activo;3;Chacabuco 103;(U9200);Urbano;cfp655esquel.edu.ar;centro655@cfp655esquel.edu.ar;C.F.P. Nº 655;455740
3;27;655;2600461;1;Activo;3;Avenida Ameghino 201;(U9200);Urbano;cfp655esquel.edu.ar;centro655@cfp655esquel.edu.ar;C.F.P. Nº 655;455740
15;4;656;2600671;3;Activo;1;AV. ISLA MALVINAS;(U9211);;No posee;sin informacion;C.F.P. Nº 656 ANEXO CUSHAMEN;15404958
15;8;656;2600671;1;Activo;1;Sarmiento;(U9210);;No posee;centro656@hotmail.com;C.F.P. Nº 656;495020
15;9;656;2600671;0;Activo;1;Avda. Los Pinos;(U9211);;No posee;centro656@hotmail.com;C.F.P. Nº 656;499417
15;7;657;2600463;4;Activo;1;FUNCIONA EN ESCUELA N° 81 ;(U9210);Urbano;www.cfp657.edu.ar;cfp657@gmail.com;C.F.P. Nº 657 ANEXO EL HOYO;499311
15;2;657;2600463;2;Activo;1;15 de diciembre , Centro ;(U9210);Urbano;www.cfp657.edu.ar;cfp657@gmail.com;C.F.P. Nº 657 ANEXO CHOLILA;499311
15;12;657;2600463;0;Activo;1;PARAJE LA ISLA ;(U9210);Urbano;www.cfp657.edu.ar;cfp657@gmail.com;C.F.P. Nº 657;4499311/4499508
12;78;658;2600771;0;Activo;5;;;Urbano;No posee;cfp658riomayo@hotmail.com;C.F.P. Nº658;1
4;31;659;2600772;0;Activo;3;;;Urbano;No posee;cfp659jsm@gmail.com;C.F.P.Nº 659;496052
3;41;660;2600773;0;Activo;3;Roggero;(U9203);Urbano;No posee;sin informacion;CENTRO DE FORMACION PROFESIONAL;15404494
13;79;661;2600776;0;Activo;5;Gral. Roca 76;(U9020);Urbano;No posee;cfp661@gmal.com.ar;C.F.P.Nº 661;4894089
11;63;662;2600785;0;Activo;4;9 de Julio 2;(U9103);Urbano;No posee;cfp662@gmail.com;C.F.P. Nº 662;481299
11;63;662;2600785;7;Activo;4;AVENIDA 9 DE JULIO 2;(U9103);Urbano;No posee;sin informacion;C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 7 Gastronomía);481299
11;63;662;2600785;6;Activo;4;AVENIDA 9 DE JULIO 2;(U9103);Urbano;No posee;cfp662@gmail.com;C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 6 Soldadura);481299
11;63;662;2600785;5;Activo;4;AVENIDA 9 DE JULIO 2;(U9103);Urbano;No posee;cfp662@gmail.com;C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 5 Mecánica);4481299
11;63;662;2600785;4;Activo;4;9 de Julio 2;(U9103);Urbano;No posee;cfp662@gmail.com;C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 4 Refrigeración);4481299
11;63;662;2600785;3;Activo;4;9 de Julio 2;(U9103);Urbano;No posee;cfp662@gmail.com;C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 3 Instalaciones Domiciliarias);4481299
11;63;662;2600785;2;Activo;4;9 de Julio 2;(U9103);Urbano;No posee;cfp662@gmail.com;C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 2 Instalaciones Domiciliarias);4481299
11;63;662;2600785;1;Activo;4;Av. 9 de Julio 2;(U9103);Urbano;No posee;cfp662@gmail.com;C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 1 Informática);481299
11;63;663;2600829;0;Activo;4;PEDRO MARTINEZ 25;(U9103);;No posee;cfp663chubut@gmail.com;C.F.P. POLICIA DEL CHUBUT;4484088
1;17;664;2600842;0;Activo;2;ROSALES 69;(U9120);Urbano;No posee;sin informacion;CENTRO DE FORMACION PROFESIONAL N°664;4455204
3;27;701;2600418;0;Activo;3;Owen Jones 790, General San Martín ;(U9200);Urbano;No posee;colegio701@gmail.com;FRANCISCO EDUARDO GILARDONI;451393
11;63;702;2600141;0;Activo;4;Avda. Antártida Argentina 45;(U9103);Urbano;No posee;poli702@yahoo.com.ar;DR. GUILLERMO RAWSON;4481351
1;17;703;2600464;0;Activo;2;Villegas 451, Santa María del Mar ;(U9120);Urbano;www.politecnica703.com.ar;e.s.e.t.p703@gmail.com;JOSÉ TOSCHKE;4451950
14;81;704;2600055;0;Activo;6;Warnes , Moreno- Km.3 ;(U9005);Urbano;No posee;colegiobiomarina704@gmail.com;PREFECTURA NAVAL ARGENTINA;4550528
3;41;705;2600465;0;Activo;3;Río Corintos;(U9203);Urbano;No posee;sin informacion;NÉSTOR GONZÁLEZ SALVATIERRA;480113
12;78;706;2600230;0;Activo;5;Fontana 69;(U9030);Rural;No posee;lcparedes2003@yahoo.com.ar;GREGORIO MAYO;420455
12;69;706;2600230;7;Activo;5;;(U9033);Rural;No posee;nb.mendez@hotmail.com;UEM-ES N° 127 ALDEA APELEG;497176
12;76;706;2600230;5;Activo;5;Quilchamal;(U9039);Rural;No posee;esc.942018@gmail.com;UEM-ES N° 94 LAGO BLANCO;420455
12;74;706;2600230;4;Activo;5;Escalada;(U9035);Rural;No posee;elchanguito_barreto@hotmail.com;UEM-ES N° 73 RICARDO ROJAS;490236
12;70;706;2600230;3;Activo;5;Ruta Provincial N° 7;(U9037);Rural;No posee;lcparedes2003@yahoo.com.ar;UEM-ES N° 71 ALDEA BELEIRO;420455
12;75;706;2600230;2;Activo;5;San Martin;(U9031);Rural;No posee;escuela70.facundo@hotmail.com;UEM-ES N° 70 FACUNDO;490311
12;78;706;2600230;1;Activo;5;Fontana 69;(U9030);Rural;No posee;lcparedes2003@yahoo.com.ar;GREGORIO MAYO;420455
13;72;706;2600230;6;Activo;5;San Martin N° 0;(U9023);Rural;No posee;lcparedes2003@yahoo.com.ar;UEM-ES N° 102 BUEN PASTO;420455
14;81;707;2600274;0;Activo;6;Base Matienzo 900, Km. 8 ;(U9003);Urbano;No posee;colegio_707@hotmail.com;"COLEGIO TÉCNICO Nº 707 ""CIUDAD DE YAPEYU""";4535441
3;27;708;2600178;0;Activo;3;Owen Jones 790, General San Martín ;(U9200);Urbano;campuscolegio708.jindo.com;escuela708malvinasargentinas@gmail.com;MALVINAS ARGENTINAS;452337- 451393
4;31;709;2600190;0;Activo;3;Urquiza;(U9220);Rural Aglomerado;No posee;col709jsm@yahoo.com.ar;GENDARMERÍA NACIONAL;496003
1;17;710;2600061;0;Activo;2;Gobernador Galina;(U9120);Urbano;No posee;colegio710@hotmail.com;HERMANA MARÍA SARA CARBAJAL;4451500
14;81;711;2600001;0;Activo;6;San Francisco de Asís 834, Pueyrredón ;(U9000);Urbano;escuela711.com/aula;colegio711@gmail.com;FEDERICO BRANDSEN;4461595/4461100
11;66;712;2600153;0;Activo;4;Avda. Gales 270, Centro ;(U9100);Urbano;No posee;lasietedoce712@gmail.com;DON SANTIAGO ESTRADA;4427580
3;27;713;2600417;0;Activo;3;Alsina 225;(U9200);Urbano;No posee;sin informacion;JUAN ABDALA CHAYEP;451395
11;66;714;2600154;0;Activo;4;Rawson 351, Centro ;(U9100);Urbano;colegio714.edu.ar;escuela714@gmail.com/colegio714@gmail.com;JULIO CORTAZAR;4426563
12;71;716;2600233;0;Activo;5;Sarmiento;(U9033);Rural Aglomerado;No posee;escuela_716@yahoo.com.ar/direccionescuela716@gmail.com;ESCUELA AGROTÉCNICA CASIMIRO SZLÁPELIS;497105
15;12;717;2600167;0;Activo;1;Escuela Agrotécnica Nº 717- Paraje Cerro Radal ;(U9211);Rural Aglomerado;No posee;agrotecnica717@gmail.com;ESCUELA AGROTÉCNICA Nº 717;4499030
14;83;718;2600399;1;Activo;6;Avda. Moyano 237;(U9001);Urbano;No posee;colegio718@gmail.com;LIBERTAD;4452059
14;83;718;2600399;0;Activo;6;Avda. Moyano 237;(U9001);Urbano;No posee;colegio718@gmail.com;LIBERTAD;4452059
4;29;719;2600189;0;Activo;3;Estrada;(U9223);Rural;No posee;colegio719gobcosta@hotmail.com;ESCUELA AGROPECUARIA PEÑIHUE;491001
4;29;719;2600189;2;Activo;3;Los Pioneros;(U9225);Rural;No posee;colegio719gobcosta@hotmail.com;UEM-ES N° 97 ALDEA VIGLIONE;491001
4;29;719;2600189;1;Activo;3;Estrada;(U9223);Rural;No posee;colegio719gobcosta@hotmail.com;ESCUELA AGROTÉCNICA PEÑIHUE;491001
11;66;720;2600400;0;Activo;4;Estados Árabes 370, Constitución ;(U9100);Urbano;ESCUELA720OFICIAL2018;trelewescuela@yahoo.com.ar;ESCUELA Nº 720;4427660 - 4425572
7;44;721;2600250;1;Activo;4;Justo José de Urquiza 42;(U9111);Rural Aglomerado;www.colegio721.com;colegio721@gmail.com;CALETA HORNO;4963055
7;44;721;2600250;0;Activo;4;Justo José de Urquiza 42;(U9111);Rural Aglomerado;www.colegio721.com;colegio721@gmail.com;CALETA HORNO;4963055
14;81;722;2600276;1;Activo;6;Juan José Paso 2135, Próspero Palazzo ;(U9000);Urbano;colegioprovincial722.blogspot.com.ar;escuela722@gmail.com;PRÓSPERO PALAZZO;4548070
14;81;722;2600276;0;Activo;6;Juan José Paso 2135, Próspero Palazzo ;(U9003);Urbano;colegioprovincial722.blogspot.com.ar;escuela722@gmail.com;PRÓSPERO PALAZZO;4548070
14;81;723;2600037;0;Activo;6;Avda. Lisandro de la Torre 3440, Juan XXIII ;(U9000);Urbano;No posee;723escuela@gmail.com;PUERTO ARGENTINO;4482570
11;66;724;2600137;0;Activo;4;David Lloyd Jones , Padre Juan Muzio ;(U9100);Urbano;colegio724.wordpress.com;colegio724tw@hotmail.com;PRESIDENTE DE LA NACIÓN DR. ARTURO UMBERTO ILLIA;4427629
13;79;725;2600279;0;Activo;5;Ruta Nacional Nº 26;(U9020);Urbano;No posee;escuelaagraria725@gmail.com;ESCUELA AGROPECUARIA;4893184
15;8;726;2600143;0;Activo;1;General Güemes , Hospital ;(U9210);Urbano;No posee;colegio726maiten@gmail.com;PADRE URBANO SALORT;495153
15;2;727;2600164;3;Activo;1;;;Rural Disperso;No posee;escuelacientotres@gmail.com;UEM-ES N° 103 LAGO RIVADAVIA;
15;14;727;2600164;2;Activo;1;Ex Ruta Provincial 4;(U9213);Rural Disperso;No posee;escuelaleleque90@gmail.com;UEM-ES Nº 90 LELEQUE;48080
15;2;727;2600164;0;Activo;1;Avda. Independencia 45;(U9217);Rural Disperso;No posee;colegio727decholila@hotmail.com;ESCUELA Nº 727;498089
1;17;728;2600389;0;Activo;2;Roberts 61, El Desembarco ;(U9120);Urbano;www.colegio728.edu.ar;direccion@colegio728.edu.ar/secretaria@colegio728.edu.ar;ALFONSINA STORNI;4454464
11;63;729;2600162;0;Activo;4;Güemes 71;(U9103);Urbano;escuela729rawson.wordpress.com;escuela729@gmail.com/escuela729@yahoo.com.ar;DR. SALVADOR MAZZA;4484134
11;66;730;2600409;0;Activo;4;Belgrano 2200, Juan Manuel de Rosas ;(U9100);Urbano;colegio730trelew.blogspot.com.ar;colegio_730@yahoo.com.ar/colegio_730@yahoo.com;Pla. VALDÉS PATRIMONIO NATURAL DE LA HUMANIDAD;4443672
14;81;731;2600044;0;Activo;6;Alvear 1100, Pietrobelli ;(U9000);Urbano;No posee;sin informacion;GRAN MALVINA;4478865
14;81;732;2600408;1;Activo;6;Paysandú 375, Laprida ;(U9000);Urbano;No posee;colegio732pik@hotmail.com;PBRO. IGNACIO SALOMON KOENING;4560218
14;81;732;2600408;0;Activo;6;Paysandú 375, Laprida ;(U9000);Urbano;No posee;colegio732pik@hotmail.com;PBRO. IGNACIO SALOMON KOENING;4560218
5;52;733;2600292;0;Activo;4;Ruta Provincial Nº 7;(U9105);Rural Disperso;www.agro733.edu.ar;agro733@hotmail.com;ESCUELA AGROTÉCNICA Nº 733 BENITO OWEN;4491073 - 2804009376
15;7;734;2600165;0;Activo;1;Amancay , Cume-Hue ;(U9211);Rural Aglomerado;No posee;esc734@gmail.com;CÓNDOR ANDINO;471899
3;27;735;2600120;0;Activo;3;Libertad 952, Malvinas Argentinas ;(U9200);Urbano;No posee;colegio735@gmail.com;COLEGIO Nº 735;451436
1;17;736;2600194;0;Activo;2;Agustín Pujol 251, Don Bosco ;(U9120);Urbano;Aviadores Malvinas;colegio736@outlook.com;AVIADORES DE MALVINAS;4451676
14;81;737;2600126;0;Activo;6;Avda. Roca 1351, Isidro Quiroga ;(U9000);Urbano;No posee;colegio.prov.737@gmail.com;SOLDADO MARIO ALMONACID;4484090
14;81;738;2600132;1;Activo;6;Kaiken 2135, San Cayetano ;(U9000);Urbano;No posee;colegio738@gmail.com;DR. PASTOR SCHNEIDER;4475405
14;81;738;2600132;0;Activo;6;Kaiken 2135, San Cayetano ;(U9000);Urbano;No posee;colegio738@gmail.com;DR. PASTOR SCHNEIDER;4475405
